Fiyat,İlan Tarihi,Net m²,Brüt m²,Oda Sayısı,Banyo Sayısı,Binadaki Kat Sayısı,Bulunduğu Kat,Bina Yaşı,Yapının Durumu,Isıtma Tipi,Kira Getirisi,Aidat,Kullanım Durumu,Krediye Uygun,Tapu Durumu,Görüntülü Ev Gezintisi,Mobilya Durumu,Tapu Durumu,Kimden,Parsel,Ada,Konut Şekli,Sehir
"<strong content=""2650000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.650.000 TL</strong>",19 Kasım 2024,80,95m²,2+1,1,4,3,0,Sıfır,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,,,,,,,Antalya
"<strong content=""3700000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.700.000 TL</strong>",19 Kasım 2024,137,150m²,3+1,2,3,1,16-20 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,,,,,,,Antalya
"<strong content=""2400000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.400.000 TL</strong>",19 Kasım 2024,89,99m²,2+1,1,8,4,0,Sıfır,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Arsa Tapulu,,,Arsa Tapulu,,,,,Antalya
"<strong content=""29500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">29.500.000 TL</strong>",21 Kasım 2024,,,,,,,,,,,,,Hayır,Müstakil Parsel,,,Müstakil Parsel,,,,,Antalya
"<strong content=""5500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.500.000 TL</strong>",21 Kasım 2024,,,,,,,,,,,,,Hayır,Müstakil Parsel,,,Müstakil Parsel,,,,,Antalya
"<strong content=""24500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">24.500.000 TL</strong>",21 Kasım 2024,,,,,,,,,,,,,Hayır,Müstakil Parsel,,,Müstakil Parsel,,,,,Antalya
"<strong content=""2150000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.150.000 TL</strong>",19 Kasım 2024,80,95m²,2+1,1,4,3,6-10 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,,,,,,,Antalya
"<strong content=""4150000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.150.000 TL</strong>",19 Kasım 2024,130,150m²,3+1,2,2,1,0,Sıfır,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,,,,,,,Antalya
"<strong content=""8675000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.675.000 TL</strong>",19 Kasım 2024,220,250m²,4+1,3,3,,16-20 arası,Sıfır,Kombi (Doğalgaz),20.000  TL  (aylık),1  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Antalya
"<strong content=""6522261"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.522.261 TL</strong>",19 Kasım 2024,75,97m²,2+1,2,5,4,2,,,0  TL  (aylık),0  TL  (aylık),Boş,Hayır,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""27000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">27.000.000 TL</strong>",19 Kasım 2024,160,180m²,3+1,2,10-20 arası,2,21-25 arası,,Merkezi Sistem,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,,Kat Mülkiyeti,,,,,Antalya
"<strong content=""7090000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.090.000 TL</strong>",19 Kasım 2024,150,160m²,3+1,2,2,Kot 2,4,,Klima,0  TL  (aylık),0  TL  (aylık),,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,,,,,Antalya
"<strong content=""3650000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.650.000 TL</strong>",21 Kasım 2024,,,,,,,,,,,,,Hayır,,,,,,,,,Antalya
"<strong content=""7250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.250.000 TL</strong>",19 Kasım 2024,135,140m²,3+1,1,5,3,Between 16-20,Second Hand,Air Conditioner,0  TL  (aylık),0  TL  (aylık),Occupied By Property Owner,Yes,,,,,,,,,Antalya
"<strong content=""16000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">16.000.000 TL</strong>",19 Kasım 2024,320,330m²,7+1,3,7,7,16-20 arası,İkinci El,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,İskanı Alınmış,,Sadece Beyaz Eşya,İskanı Alınmış,Danışman,,,Dubleks,Antalya
"<strong content=""3000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.000.000 TL</strong>",19 Kasım 2024,40,,,,8,Giriş Katı,26-30 arası,,Klima,,300  TL  (aylık),Boş,Evet,İskanı Alınmış,,,İskanı Alınmış,Danışman,,,,Antalya
"<strong content=""14850000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">14.850.000 TL</strong>",21 Kasım 2024,,,,,,,,,,,,,Hayır,Müstakil Parsel,,,Müstakil Parsel,,,,,Antalya
"<strong content=""8500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.500.000 TL</strong>",21 Kasım 2024,,,,,,,,,,,,,Hayır,,,,,,,,,Antalya
"<strong content=""4790000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.790.000 TL</strong>",21 Kasım 2024,,,,,,,,,,,,,Evet,Müstakil Parsel,,,Müstakil Parsel,Danışman,,,,Antalya
"<strong content=""15000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">15.000.000 TL</strong>",21 Kasım 2024,,,,,,,,,,,,,Hayır,Müstakil Parsel,,,Müstakil Parsel,,,,,Antalya
"<strong content=""2250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.250.000 TL</strong>",21 Kasım 2024,,,,,3,,,,Yok,,,,Hayır,,,,,,,,,Antalya
"<strong content=""1500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.500.000 TL</strong>",21 Kasım 2024,,,,,,,,,,,,,Hayır,Müstakil Parsel,,,Müstakil Parsel,,,,,Antalya
"<strong content=""19000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">19.000.000 TL</strong>",21 Kasım 2024,,,,,,,,,,,,,Hayır,Müstakil Parsel,,,Müstakil Parsel,,,,,Antalya
"<strong content=""3500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.500.000 TL</strong>",21 Kasım 2024,,,,,,,,,,,,,Hayır,Müstakil Parsel,,,Müstakil Parsel,,,,,Antalya
"<strong content=""2500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.500.000 TL</strong>",21 Kasım 2024,,,,,,,,,,,,,Hayır,Müstakil Parsel,,,Müstakil Parsel,,,,,Antalya
"<strong content=""11500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">11.500.000 TL</strong>",21 Kasım 2024,,,,,,,,,,,,,Hayır,Müstakil Parsel,,,Müstakil Parsel,,,,,Antalya
"<strong content=""54000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">54.000.000 TL</strong>",21 Kasım 2024,,,,,,,,,,,,,Hayır,Hisseli Tapu,,,Hisseli Tapu,,,,,Antalya
"<strong content=""3200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.200.000 TL</strong>",19 Kasım 2024,94,104m²,2+1,1,3,2,0,Sıfır,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,,,,,,,Antalya
"<strong content=""25000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">25.000.000 TL</strong>",19 Kasım 2024,460,511m²,4+1,4,2,,3,Sıfır,Yerden Isıtma,100.000  TL  (aylık),,Boş,Evet,,,,,,,,Tripleks,Antalya
"<strong content=""475000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">475.000.000 TL</strong>",21 Kasım 2024,,,,,,,,,,,,,Evet,Müstakil Parsel,,,Müstakil Parsel,,,,,Antalya
"<strong content=""36000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">36.000.000 TL</strong>",19 Kasım 2024,300,350m²,5+1,5,2,Bahçe katı,11-15 arası,,Yerden Isıtma,,,Mülk Sahibi,Hayır,,,,,,,,,Antalya
"<strong content=""18000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">18.000.000 TL</strong>",19 Kasım 2024,300,320m²,5+1,3,2,Müstakil,0,Sıfır,Yerden Isıtma,,,Boş,Evet,Müstakil Parsel,,Eşyasız,Müstakil Parsel,Danışman,,,Dubleks,Antalya
"<strong content=""57500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">57.500.000 TL</strong>",19 Kasım 2024,200,240m²,4+1,4,3,,11-15 arası,İkinci El,Klima,250.000  TL  (aylık),,Boş,Evet,,,,,,2,190,Dubleks,Antalya
"<strong content=""7740000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.740.000 TL</strong>",19 Kasım 2024,170,180m²,3+1,2,4,3,11-15 arası,İkinci El,Kombi (Doğalgaz),24.000  TL  (aylık),200  TL  (aylık),Mülk Sahibi,Evet,,,,,,8,20208,Çatı Dubleksi,Antalya
"<strong content=""4650000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.650.000 TL</strong>",19 Kasım 2024,90,100m²,2+1,2,5,Ara Kat,,Sıfır,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,Tek Kat,Antalya
"<strong content=""7750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.750.000 TL</strong>",19 Kasım 2024,,,,,,,,,,,,,Hayır,Müstakil Parsel,,,Müstakil Parsel,Danışman,4,13616,,Antalya
"<strong content=""7940000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.940.000 TL</strong>",19 Kasım 2024,170,185m²,4+1,3,8,Ara Kat,11-15 arası,İkinci El,Kombi (Doğalgaz),25.000  TL  (aylık),,Mülk Sahibi,Evet,,,,,,4,27433,Tek Kat,Antalya
"<strong content=""17200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">17.200.000 TL</strong>",19 Kasım 2024,200,394m²,3+2,2,2,,3,İkinci El,Yerden Isıtma,,,Mülk Sahibi,Hayır,,,,,,7,461,Giriş Kat,Antalya
"<strong content=""6600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.600.000 TL</strong>",19 Kasım 2024,80,90m²,2+1,2,10-20 arası,6,2,,Yerden Isıtma,0  TL  (aylık),500  TL  (aylık),Kiracılı,Hayır,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""6000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.000.000 TL</strong>",19 Kasım 2024,295,325m²,5+2,3,3,Müstakil,11-15 arası,,Klima,0  TL  (aylık),600  TL  (aylık),Boş,Evet,,,Eşyalı (Mobilyalı),,,,,Tripleks,Antalya
"<strong content=""4410000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.410.000 TL</strong>",19 Kasım 2024,59,60m²,1+1,1,10-20 arası,7,0,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""7689000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.689.000 TL</strong>",19 Kasım 2024,120,140m²,2+1,2,7,1,3,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Hayır,,,Eşyalı (Mobilyalı),,,,,Ara Kat,Antalya
"<strong content=""1750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.750.000 TL</strong>",19 Kasım 2024,80,85m²,1+1,1,3,1,2,Sıfır,Klima,,,,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,Ara Kat,Antalya
"<strong content=""5250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.250.000 TL</strong>",19 Kasım 2024,130,135m²,1+1,1,5,5,6-10 arası,İkinci El,Klima,,,Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,,Antalya
"<strong content=""5060000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.060.000 TL</strong>",19 Kasım 2024,155,175m²,3+1,1,,,,,,0  TL  (aylık),0  TL  (aylık),,Evet,Kat İrtifakı,,,Kat İrtifakı,,,,,Antalya
"<strong content=""65000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">65.000.000 TL</strong>",19 Kasım 2024,250,270m²,3+1,2,2,,40 ve üzeri,İkinci El,Kombi (Doğalgaz),1.850.000  TL  (aylık),,Mülk Sahibi,Evet,,,,,,,,Giriş Kat,Antalya
"<strong content=""2950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.950.000 TL</strong>",21 Kasım 2024,,,,,,,,,,,,,Hayır,Müstakil Parsel,,,Müstakil Parsel,,,,,Antalya
"<strong content=""2750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.750.000 TL</strong>",19 Kasım 2024,104,115m²,2+1,1,4,2,0,Sıfır,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,,,,,,,Antalya
"<strong content=""3900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.900.000 TL</strong>",19 Kasım 2024,75,,,,8,Giriş Katı,21-25 arası,,Klima,,,Boş,Evet,İskanı Alınmış,,,İskanı Alınmış,Danışman,,,,Antalya
"<strong content=""3250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.250.000 TL</strong>",19 Kasım 2024,,,,,,,,,,,,,Yes,Detached Plot,,,Detached Plot,,,,,Antalya
"<strong content=""25950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">25.950.000 TL</strong>",19 Kasım 2024,,,,,,,,,,,,,Hayır,,,,,,3,14528,,Antalya
"<strong content=""3975000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.975.000 TL</strong>",19 Kasım 2024,110,120m²,2+1,2,10,2,11-15 arası,İkinci El,Klima,16.000  TL  (aylık),600  TL  (aylık),Boş,Evet,,,Eşyalı (Mobilyalı),,,,,Tek Kat,Antalya
"<strong content=""3500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.500.000 TL</strong>",19 Kasım 2024,75,90m²,2+1,1,4,,11-15 arası,İkinci El,Klima,30.000  TL  (aylık),,Kiracılı,Evet,,,,,,,,Bahçe Katı,Antalya
"<strong content=""6357153"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.357.153 TL</strong>",19 Kasım 2024,78,101m²,2+1,2,6,4,0,,Merkezi Sistem,,,,Hayır,Bilinmiyor,,Eşyasız,Bilinmiyor,,,,Ara Kat,Antalya
"<strong content=""3635000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.635.000 TL</strong>",19 Kasım 2024,45,60m²,1+1,1,10-20 arası,9,0,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Hayır,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""4150000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.150.000 TL</strong>",19 Kasım 2024,110,554m²,2+1,1,2,,Between 11-15,Second Hand,Stove (Coal),,,Vacant,Hayır,,,,,,,,First Floor,Antalya
"<strong content=""5450000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.450.000 TL</strong>",19 Kasım 2024,130,140m²,3+1,2,6,6,3,İkinci El,Kombi (Doğalgaz),,,Mülk Sahibi,Hayır,,,,,,,,Tek Kat,Antalya
"<strong content=""2575000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.575.000 TL</strong>",19 Kasım 2024,80,95m²,2+1,1,4,3,31-35 arası,İkinci El,Klima,,,Kiracılı,Evet,,,,,,,,Tek Kat,Antalya
"<strong content=""4402000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.402.000 TL</strong>",19 Kasım 2024,38,55m²,1+1,1,10-20 arası,2,0,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Hayır,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""8500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.500.000 TL</strong>",19 Kasım 2024,320,360m²,5+1,2,4,4,5,İkinci El,Klima,15.000  TL  (aylık),,Mülk Sahibi,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,Danışman,,,Dubleks,Antalya
"<strong content=""2850000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.850.000 TL</strong>",19 Kasım 2024,65,75m²,2+1,1,5,4,0,Sıfır,Klima,,,Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,Ara Kat,Antalya
"<strong content=""60000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">60.000.000 TL</strong>",19 Kasım 2024,414,519m²,7+1,6 ve üzeri,2,,6-10 arası,,,,,,Hayır,,,Eşyasız,,,,,,Antalya
"<strong content=""3650000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.650.000 TL</strong>",19 Kasım 2024,,,,,,,,,,,,,Evet,Müstakil Parsel,,,Müstakil Parsel,Danışman,,,,Antalya
"<strong content=""18000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">18.000.000 TL</strong>",19 Kasım 2024,120,150m²,3+1,3,3,Müstakil,5,İkinci El,Klima,,,Boş,Evet,Kat Mülkiyeti,,Eşyalı (Mobilyalı),Kat Mülkiyeti,,,,Tripleks,Antalya
"<strong content=""11100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">11.100.000 TL</strong>",19 Kasım 2024,60,68m²,2+1,2,9,4,0,Sıfır,Klima,,,Boş,Evet,Kat İrtifakı,,,Kat İrtifakı,Danışman,,,,Antalya
"<strong content=""9500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.500.000 TL</strong>",19 Kasım 2024,,,,,,,,,,,,,Evet,Hisseli Tapu,,,Hisseli Tapu,Danışman,2811,,,Antalya
"<strong content=""8730000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.730.000 TL</strong>",19 Kasım 2024,99,,,,5,Giriş Katı,21-25 arası,,Klima,,,Kiracılı,Evet,İskanı Alınmış,,,İskanı Alınmış,Danışman,,,,Antalya
"<strong content=""6500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.500.000 TL</strong>",20 Kasım 2024,250,270m²,4+1,2,4,4,5,İkinci El,Klima,,,Mülk Sahibi,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,Çatı Dubleksi,Antalya
"<strong content=""10900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">10.900.000 TL</strong>",19 Kasım 2024,,,,,,,,,,,,,Evet,Müstakil Parsel,,,Müstakil Parsel,Danışman,,,,Antalya
"<strong content=""35000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">35.000.000 TL</strong>",19 Kasım 2024,380,390m²,5+1,3,3,,11-15 arası,İkinci El,Klima,,,Boş,Evet,,,,,,,,Giriş Kat,Antalya
"<strong content=""43155000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">43.155.000 TL</strong>",19 Kasım 2024,380,400m²,5+2,2,3,,6-10 arası,İkinci El,Klima,,,Boş,Evet,,,,,,,,Giriş Kat,Antalya
"<strong content=""7900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.900.000 TL</strong>",19 Kasım 2024,160,170m²,3+1,2,2,Ara Kat,16-20 arası,İkinci El,Klima,,,Boş,Evet,,,,,,,,Dubleks,Antalya
"<strong content=""7235000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.235.000 TL</strong>",19 Kasım 2024,130,140m²,3+1,1,5,5,6-10 arası,İkinci El,Klima,,,Boş,Evet,,,,,,,,Ara Dubleks,Antalya
"<strong content=""2200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.200.000 TL</strong>",19 Kasım 2024,80,95m²,2+1,1,2,2,2,İkinci El,Klima,,,Boş,Evet,,,,,,,,Tek Kat,Antalya
"<strong content=""2400000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.400.000 TL</strong>",19 Kasım 2024,90,100m²,2+1,1,2,2,16-20 arası,İkinci El,Klima,,,Boş,Evet,,,,,,,,Tek Kat,Antalya
"<strong content=""4499000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.499.000 TL</strong>",19 Kasım 2024,125,145m²,2+1,2,4,3,,,Kombi (Doğalgaz),,111  TL  (aylık),Boş,Evet,,,,,,,,,Antalya
"<strong content=""5200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.200.000 TL</strong>",19 Kasım 2024,125,140m²,3+1,2,4,3,3,,Kombi (Doğalgaz),,100  TL  (aylık),Boş,Evet,,,,,,,,,Antalya
"<strong content=""2900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.900.000 TL</strong>",19 Kasım 2024,135,150m²,3+1,1,4,2,21-25 arası,İkinci El,Kombi (Doğalgaz),,,Mülk Sahibi,Evet,,,,,,,,Tek Kat,Antalya
"<strong content=""5900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.900.000 TL</strong>",19 Kasım 2024,125,135m²,3+1,1,8,4,11-15 arası,İkinci El,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,Tek Kat,Antalya
"<strong content=""6450000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.450.000 TL</strong>",19 Kasım 2024,150,170m²,5+1,1,2,Bahçe katı,5,,Kombi (Doğalgaz),,100  TL  (aylık),Boş,Evet,,,,,,,,,Antalya
"<strong content=""3350000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.350.000 TL</strong>",19 Kasım 2024,130,145m²,3+1,1,7,6,26-30 arası,İkinci El,Klima,,,Boş,Evet,,,,,,,,Tek Kat,Antalya
"<strong content=""27000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">27.000.000 TL</strong>",19 Kasım 2024,150,170m²,3+1,2,3,Bahçe katı,,Sıfır,Yerden Isıtma,75.000  TL  (aylık),,Mülk Sahibi,Hayır,,,,,,,,Bahçe Katı,Antalya
"<strong content=""3160000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.160.000 TL</strong>",19 Kasım 2024,100,110m²,2+1,1,6,5,6-10 arası,İkinci El,Kombi (Elektrikli),16.000  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,Danışman,,,,Antalya
"<strong content=""3050000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.050.000 TL</strong>",19 Kasım 2024,48,53m²,1+1,1,8,1,,,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,,Antalya
"<strong content=""3600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.600.000 TL</strong>",19 Kasım 2024,50,60m²,1+1,1,4,Bahçe katı,6-10 arası,İkinci El,Klima,25.000  TL  (aylık),1.000  TL  (aylık),Kiracılı,Hayır,,,,,,,,Bahçe Katı,Antalya
"<strong content=""9000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.000.000 TL</strong>",19 Kasım 2024,540,,,,3,Giriş Katı,4,,Klima,,,Kiracılı,Evet,İskanı Alınmış,,,İskanı Alınmış,Danışman,,,,Antalya
"<strong content=""75000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">75.000.000 TL</strong>",19 Kasım 2024,400,500m²,,,2,,40 ve üzeri,İkinci El,Klima,,,Boş,Evet,,,,,,,,,Antalya
"<strong content=""1600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.600.000 TL</strong>",19 Kasım 2024,,,,,,,,,,,,,Evet,Hisseli Tapu,,,Hisseli Tapu,,,,,Antalya
"<strong content=""9575000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.575.000 TL</strong>",19 Kasım 2024,130,180m²,3+1,6 ve üzeri,2,,16-20 arası,,,35.000  TL  (aylık),,Boş,Hayır,Kat Mülkiyeti,,Eşyalı (Mobilyalı),Kat Mülkiyeti,Danışman,,,,Antalya
"<strong content=""5750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.750.000 TL</strong>",19 Kasım 2024,,,,,,,,,,,,,Evet,,,,,,4492,,,Antalya
"<strong content=""8500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.500.000 TL</strong>",19 Kasım 2024,,,,,,,,,,,,,Evet,,,,,,59,166,,Antalya
"<strong content=""3200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.200.000 TL</strong>",19 Kasım 2024,53,63m²,1+1,1,3,1,,Sıfır,Klima,,,Boş,Evet,,,,,,,,Tek Kat,Antalya
"<strong content=""11520000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">11.520.000 TL</strong>",19 Kasım 2024,83,110m²,2+1,2,10,6,,Sıfır,Klima,,,Boş,Evet,,,,,,,,Tek Kat,Antalya
"<strong content=""10980000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">10.980.000 TL</strong>",19 Kasım 2024,83,103m²,2+1,2,9,4,,Sıfır,Klima,,,Boş,Evet,,,,,,,,Tek Kat,Antalya
"<strong content=""9360000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.360.000 TL</strong>",19 Kasım 2024,88,93m²,2+1,1,10-20 arası,10,,Sıfır,Klima,20.000  TL  (aylık),,Boş,Evet,,,,,,,,Tek Kat,Antalya
"<strong content=""13680000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">13.680.000 TL</strong>",19 Kasım 2024,92,97m²,2+1,1,3,Zemin Kat,,Sıfır,Klima,1  TL  (aylık),,Boş,Evet,,,,,,,,Tek Kat,Antalya
"<strong content=""4950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.950.000 TL</strong>",19 Kasım 2024,75,80m²,2+1,1,2,Müstakil,1,Sıfır,Klima,15.000  TL  (aylık),1.500  TL  (aylık),Boş,Evet,,,,,,,,Dubleks,Antalya
"<strong content=""31500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">31.500.000 TL</strong>",19 Kasım 2024,204,209m²,3+1,1,3,3,,Sıfır,Klima,1  TL  (aylık),,Boş,Evet,,,,,,,,Çatı Dubleksi,Antalya
"<strong content=""4100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.100.000 TL</strong>",19 Kasım 2024,53,64m²,2+1,1,3,2,,Sıfır,Klima,12.000  TL  (aylık),,Boş,Evet,,,,,,,,Tek Kat,Antalya
"<strong content=""4500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.500.000 TL</strong>",19 Kasım 2024,110,130m²,3+1,1,3,1,,Sıfır,Klima,,,Boş,Evet,,,,,,,,Dubleks,Antalya
"<strong content=""62900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">62.900.000 TL</strong>",19 Kasım 2024,615,625m²,5+2,2,2,,,Sıfır,Klima,20.000  TL  (aylık),,Boş,Evet,,,,,,,,İkiz Ev,Antalya
"<strong content=""4100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.100.000 TL</strong>",19 Kasım 2024,55,65m²,2+1,1,3,Zemin Kat,,Sıfır,Klima,,,Boş,Evet,,,,,,,,Tek Kat,Antalya
"<strong content=""3800000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.800.000 TL</strong>",19 Kasım 2024,72,85m²,2+1,1,3,1,,Sıfır,Klima,,,Boş,Evet,,,,,,,,Tek Kat,Antalya
