Fiyat,İlan Tarihi,Net m²,Brüt m²,Oda Sayısı,Banyo Sayısı,Binadaki Kat Sayısı,Bulunduğu Kat,Bina Yaşı,Yapının Durumu,Isıtma Tipi,Kira Getirisi,Aidat,Kullanım Durumu,Krediye Uygun,Tapu Durumu,Görüntülü Ev Gezintisi,Mobilya Durumu,Tapu Durumu,Kimden,Parsel,Ada,Konut Şekli,Sehir
"<strong content=""5000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.000.000 TL</strong>",20 Kasım 2024,115,120m²,3+1,1,5,3,31-35 arası,İkinci El,Kombi (Doğalgaz),30.000  TL  (aylık),,Mülk Sahibi,Evet,,,,,,,,Tek Kat,Izmir
"<strong content=""2900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.900.000 TL</strong>",20 Kasım 2024,85,90m²,2+1,1,4,2,26-30 arası,İkinci El,Kombi (Doğalgaz),15.000  TL  (aylık),,Kiracılı,Evet,,,,,,,,Tek Kat,Izmir
"<strong content=""6100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.100.000 TL</strong>",19 Kasım 2024,120,150m²,3+1,2,4,4,1,İkinci El,Kombi (Doğalgaz),,,Kiracılı,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,Danışman,,,Ters Dubleks,Izmir
"<strong content=""1790000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.790.000 TL</strong>",20 Kasım 2024,90,95m²,2+1,1,7,Kot 2,26-30 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Hayır,,,,,,,,,Izmir
"<strong content=""2390000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.390.000 TL</strong>",19 Kasım 2024,62,72m²,2+1,1,5,5,31-35 arası,İkinci El,Yok,18.000  TL  (aylık),50  TL  (aylık),Mülk Sahibi,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,En Üst Kat,Izmir
"<strong content=""4700000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.700.000 TL</strong>",20 Kasım 2024,125,130m²,3+1,1,7,7,26-30 arası,İkinci El,Kombi (Doğalgaz),30.000  TL  (aylık),,Boş,Evet,,,,,,,,Tek Kat,Izmir
"<strong content=""12500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">12.500.000 TL</strong>",19 Kasım 2024,165,180m²,3+1,2,5,1,6-10 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),150  TL  (aylık),,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Izmir
"<strong content=""5500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.500.000 TL</strong>",19 Kasım 2024,140,160m²,3+1,2,9,9,21-25 arası,İkinci El,Kombi (Doğalgaz),,,Kiracılı,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,En Üst Kat,Izmir
"<strong content=""7500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.500.000 TL</strong>",19 Kasım 2024,85,100m²,2+1,2,9,8,0,Sıfır,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,,Kat Mülkiyeti,Danışman,,,Ara Kat,Izmir
"<strong content=""8750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.750.000 TL</strong>",19 Kasım 2024,150,180m²,3+1,2,7,2,6-10 arası,İkinci El,Merkezi Sistem (Isı Payı Ölçer),0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,Ara Kat,Izmir
"<strong content=""5000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.000.000 TL</strong>",20 Kasım 2024,125,140m²,3+1,2,4,4,,Sıfır,Kombi (Doğalgaz),25.000  TL  (aylık),,Boş,Evet,,,,,,,,Tek Kat,Izmir
"<strong content=""4950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.950.000 TL</strong>",19 Kasım 2024,130,145m²,3+1,1,8,1,40 ve üzeri,İkinci El,Merkezi Sistem (Isı Payı Ölçer),0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,Arsa Tapulu,,,Arsa Tapulu,,,,,Izmir
"<strong content=""12000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">12.000.000 TL</strong>",19 Kasım 2024,150,200m²,4+1,2,3,Detached,0,New Building,Combi Boiler (Natural Gas),0  TL  (aylık),0  TL  (aylık),Vacant,Yes,Land Title,,,Land Title,,,,,Izmir
"<strong content=""10000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">10.000.000 TL</strong>",19 Kasım 2024,140,180m²,4+1,2,3,Müstakil,0,Sıfır,Kombi (Elektrikli),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Arsa Tapulu,,,Arsa Tapulu,,,,,Izmir
"<strong content=""4750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.750.000 TL</strong>",19 Kasım 2024,160,185m²,3+1,2,4,First Floor,Between 11-15,Second Hand,Combi Boiler (Natural Gas),0  TL  (aylık),0  TL  (aylık),Occupied By Property Owner,Yes,Condominium,,Unfurnished,Condominium,Agent,,,Garden Floor,Izmir
"<strong content=""12500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">12.500.000 TL</strong>",19 Kasım 2024,160,220m²,3+1,2,2,,0,Sıfır,Yerden Isıtma,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,1,11135,,Izmir
"<strong content=""1850000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.850.000 TL</strong>",19 Kasım 2024,78,90m²,2+1,1,3,Raised First Floor,3,,,0  TL  (aylık),50  TL  (aylık),Occupied By Tenant,Yes,,,Unfurnished,,,,,,Izmir
"<strong content=""4300000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.300.000 TL</strong>",19 Kasım 2024,135,150m²,3+1,1,10-20 arası,9,21-25 arası,İkinci El,Kombi (Doğalgaz),,,Kiracılı,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,Danışman,,,Ara Kat,Izmir
"<strong content=""4365000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.365.000 TL</strong>",19 Kasım 2024,120,140m²,3+1,2,7,3,6-10 arası,İkinci El,Kombi (Doğalgaz),,,Kiracılı,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,Danışman,,,Ara Kat,Izmir
"<strong content=""4250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.250.000 TL</strong>",19 Kasım 2024,86,95m²,2+1,1,3,Yüksek Giriş,6-10 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),1.000  TL  (aylık),Kiracılı,Evet,Arsa Tapulu,,,Arsa Tapulu,,,,,Izmir
"<strong content=""17500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">17.500.000 TL</strong>",19 Kasım 2024,243,260m²,4+2,3,4,3,6-10 arası,,Klima,0  TL  (aylık),620  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,Çatı Dubleksi,Izmir
"<strong content=""4250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.250.000 TL</strong>",19 Kasım 2024,90,100m²,2+1,1,6,2,26-30 arası,İkinci El,Jeotermal,,,Mülk Sahibi,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,Ara Kat,Izmir
"<strong content=""8100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.100.000 TL</strong>",19 Kasım 2024,190,200m²,4+1,2,1,1,31-35 arası,,Yok,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,,Izmir
"<strong content=""6900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.900.000 TL</strong>",19 Kasım 2024,70,90m²,1+1,1,3,3,0,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,En Üst Kat,Izmir
"<strong content=""10500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">10.500.000 TL</strong>",19 Kasım 2024,250,300m²,4+1,2,2,,2,,,0  TL  (aylık),0  TL  (aylık),Kiracılı,Evet,,,Eşyasız,,,,,Bahçe Dubleksi,Izmir
"<strong content=""5750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.750.000 TL</strong>",19 Kasım 2024,80,100m²,2+1,1,10-20 arası,9,5,,Merkezi Sistem (Isı Payı Ölçer),0  TL  (aylık),0  TL  (aylık),,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Izmir
"<strong content=""5750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.750.000 TL</strong>",19 Kasım 2024,80,100m²,2+1,1,10-20 arası,9,6-10 arası,,Merkezi Sistem (Isı Payı Ölçer),0  TL  (aylık),0  TL  (aylık),Kiracılı,Evet,,,Eşyasız,,,,,Ara Kat,Izmir
"<strong content=""7800000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.800.000 TL</strong>",19 Kasım 2024,97,125m²,3+1,2,,10,1,Sıfır,Yerden Isıtma,,,Kiracılı,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,Danışman,,,Ara Kat,Izmir
"<strong content=""4750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.750.000 TL</strong>",19 Kasım 2024,138,145m²,3+1,2,7,Yüksek Giriş,6-10 arası,,Merkezi Sistem (Isı Payı Ölçer),0  TL  (aylık),1.000  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,Ara Kat,Izmir
"<strong content=""31000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">31.000.000 TL</strong>",19 Kasım 2024,220,600m²,4+1,3,2,Müstakil,0,,Yerden Isıtma,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Izmir
"<strong content=""54000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">54.000.000 TL</strong>",19 Kasım 2024,300,758m²,5+1,5,2,Müstakil,0,,Yerden Isıtma,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Izmir
"<strong content=""30000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">30.000.000 TL</strong>",19 Kasım 2024,150,210m²,4+1,4,2,Müstakil,6-10 arası,,Yerden Isıtma,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Izmir
"<strong content=""20000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">20.000.000 TL</strong>",19 Kasım 2024,150,264m²,3+1,3,2,,0,,Yerden Isıtma,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,Bahçe Dubleksi,Izmir
"<strong content=""17300000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">17.300.000 TL</strong>",19 Kasım 2024,130,290m²,4+1,3,2,Müstakil,0,Sıfır,Yerden Isıtma,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,,Izmir
"<strong content=""5850000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.850.000 TL</strong>",19 Kasım 2024,120,130m²,3+1,2,7,2,31-35 arası,,,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,Ara Kat,Izmir
"<strong content=""17400000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">17.400.000 TL</strong>",19 Kasım 2024,160,250m²,3+1,3,2,Müstakil,0,,Yerden Isıtma,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Izmir
"<strong content=""37000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">37.000.000 TL</strong>",19 Kasım 2024,200,230m²,5+2,5,3,Müstakil,0,,Yerden Isıtma,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Izmir
"<strong content=""5600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.600.000 TL</strong>",19 Kasım 2024,90,105m²,3+1,2,4,3,4,Sıfır,Kombi (Doğalgaz),25.000  TL  (aylık),150  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,108,48,Ara Kat,Izmir
"<strong content=""13000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">13.000.000 TL</strong>",19 Kasım 2024,273,274m²,7+3,4,2,Müstakil,26-30 arası,İkinci El,Kombi (Doğalgaz),,,Mülk Sahibi,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,Danışman,13,3879,İkiz Ev,Izmir
"<strong content=""5000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.000.000 TL</strong>",19 Kasım 2024,130,140m²,3+1,1,5,1,11-15 arası,İkinci El,Kombi (Doğalgaz),15.000  TL  (aylık),,Mülk Sahibi,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,Ara Kat,Izmir
"<strong content=""2990000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.990.000 TL</strong>",19 Kasım 2024,45,50m²,1+1,1,7,2,2,,Merkezi Sistem (Isı Payı Ölçer),0  TL  (aylık),1.740  TL  (aylık),Kiracılı,Hayır,,,Eşyasız,,,,,Ara Kat,Izmir
"<strong content=""21500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">21.500.000 TL</strong>",19 Kasım 2024,300,350m²,5+1,2,3,Müstakil,21-25 arası,,Yerden Isıtma,0  TL  (aylık),2.500  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,Tripleks,Izmir
"<strong content=""3900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.900.000 TL</strong>",19 Kasım 2024,40,55m²,1+1,1,2,1,0,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,Ara Kat,Izmir
"<strong content=""1750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.750.000 TL</strong>",19 Kasım 2024,55,60m²,2+0,1,3,Yüksek Giriş,4,,,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,Giriş Kat,Izmir
"<strong content=""2600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.600.000 TL</strong>",19 Kasım 2024,120,135m²,3+1,1,3,Giriş Katı,4,,Klima,0  TL  (aylık),300  TL  (aylık),Boş,Hayır,,,Sadece Beyaz Eşya,,,,,,Izmir
"<strong content=""5300000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.300.000 TL</strong>",19 Kasım 2024,70,80m²,2+1,1,4,2,5,İkinci El,Kombi (Doğalgaz),,,Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,Ara Kat,Izmir
"<strong content=""1750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.750.000 TL</strong>",19 Kasım 2024,60,70m²,1+1,1,4,Kot 1,26-30 arası,,Yok,,,Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Izmir
"<strong content=""4100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.100.000 TL</strong>",20 Kasım 2024,75,80m²,2+1,1,2,2,21-25 arası,İkinci El,Yok,0  TL  (aylık),100  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,En Üst Kat,Izmir
"<strong content=""3600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.600.000 TL</strong>",19 Kasım 2024,70,90m²,1+1,1,7,Bahçe katı,6-10 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyalı (Mobilyalı),,,,,Bahçe Dubleksi,Izmir
"<strong content=""3630000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.630.000 TL</strong>",19 Kasım 2024,60,65m²,1+1,1,5,5,0,,,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Izmir
"<strong content=""3600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.600.000 TL</strong>",19 Kasım 2024,70,90m²,1+1,1,7,Bahçe katı,5,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat İrtifakı,,Eşyalı (Mobilyalı),Kat İrtifakı,,,,,Izmir
"<strong content=""1600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.600.000 TL</strong>",19 Kasım 2024,35,40m²,1+0 (Stüdyo),1,7,7,4,,Merkezi Sistem (Isı Payı Ölçer),0  TL  (aylık),850  TL  (aylık),,Evet,Kat İrtifakı,,Eşyalı (Mobilyalı),Kat İrtifakı,,,,,Izmir
"<strong content=""1600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.600.000 TL</strong>",19 Kasım 2024,35,40m²,1+0 (Stüdyo),1,7,7,4,,Merkezi Sistem (Isı Payı Ölçer),0  TL  (aylık),850  TL  (aylık),Mülk Sahibi,Evet,,,Eşyalı (Mobilyalı),,,,,En Üst Kat,Izmir
"<strong content=""3630000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.630.000 TL</strong>",19 Kasım 2024,60,65m²,1+1,1,5,5,0,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Izmir
"<strong content=""2650000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.650.000 TL</strong>",19 Kasım 2024,85,90m²,2+1,1,4,2,3,,,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,Ara Kat,Izmir
"<strong content=""2650000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.650.000 TL</strong>",19 Kasım 2024,85,90m²,2+1,1,4,2,3,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Izmir
"<strong content=""8990000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.990.000 TL</strong>",19 Kasım 2024,240,250m²,4+1,3,3,,0,,Yerden Isıtma,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,Tripleks,Izmir
"<strong content=""7800000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.800.000 TL</strong>",19 Kasım 2024,70,84m²,2+1,1,2,Bahçe katı,1,,Klima,0  TL  (aylık),950  TL  (aylık),Boş,Hayır,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Izmir
"<strong content=""7750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.750.000 TL</strong>",19 Kasım 2024,142,340m²,3+1,2,2,Bahçe katı,0,,,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,,,,,Izmir
"<strong content=""5900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.900.000 TL</strong>",19 Kasım 2024,90,100m²,3+1,1,2,Bahçe katı,3,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Izmir
"<strong content=""8990000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.990.000 TL</strong>",19 Kasım 2024,240,250m²,4+1,3,3,Bahçe katı,0,,,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Izmir
"<strong content=""7800000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.800.000 TL</strong>",19 Kasım 2024,70,84m²,2+1,1,2,,1,,Klima,0  TL  (aylık),950  TL  (aylık),Boş,Hayır,,,Eşyasız,,,,,Bahçe Dubleksi,Izmir
"<strong content=""7750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.750.000 TL</strong>",19 Kasım 2024,72,74m²,2+1,1,20 ve üzeri,7,0,Sıfır,Fancoil,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,Ara Kat,Izmir
"<strong content=""5500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.500.000 TL</strong>",19 Kasım 2024,115,125m²,3+1,1,7,3,21-25 arası,İkinci El,Kalorifer (Doğalgaz),22.000  TL  (aylık),950  TL  (aylık),Kiracılı,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,Ara Kat,Izmir
"<strong content=""4060000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.060.000 TL</strong>",19 Kasım 2024,125,130m²,3+1,1,4,Bahçe katı,3,,,0  TL  (aylık),50  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Izmir
"<strong content=""4060000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.060.000 TL</strong>",19 Kasım 2024,125,130m²,3+1,1,4,Bahçe katı,3,,Kombi (Doğalgaz),0  TL  (aylık),50  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Izmir
"<strong content=""5900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.900.000 TL</strong>",19 Kasım 2024,90,100m²,3+1,1,2,Müstakil,3,,,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,,Izmir
"<strong content=""9900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.900.000 TL</strong>",19 Kasım 2024,120,180m²,4+2,2,3,,21-25 arası,,Klima,,,Boş,Evet,Hisseli Tapu,,,Hisseli Tapu,Danışman,,,,Izmir
"<strong content=""4700000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.700.000 TL</strong>",19 Kasım 2024,130,140m²,3+1,1,4,1,Between 26-30,Second Hand,Combi Boiler (Natural Gas),20.000  TL  (aylık),0  TL  (aylık),Vacant,Yes,Condominium,,Unfurnished,Condominium,,,,,Izmir
"<strong content=""4100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.100.000 TL</strong>",19 Kasım 2024,60,75m²,2+1,1,9,4,0,,,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,Ara Kat,Izmir
"<strong content=""19950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">19.950.000 TL</strong>",19 Kasım 2024,250,272m²,4+1,2,2,,6-10 arası,,Fancoil,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,Bahçe Dubleksi,Izmir
"<strong content=""9850000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.850.000 TL</strong>",19 Kasım 2024,135,230m²,3+1,2,2,Müstakil,0,,Yerden Isıtma,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Izmir
"<strong content=""5450000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.450.000 TL</strong>",19 Kasım 2024,135,145m²,3+1,2,7,7,11-15 arası,,Merkezi Sistem (Isı Payı Ölçer),0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Hayır,,,Eşyasız,,,,,En Üst Kat,Izmir
"<strong content=""13250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">13.250.000 TL</strong>",19 Kasım 2024,160,220m²,4+1,2,1,Müstakil,0,,,0  TL  (aylık),0  TL  (aylık),Boş,Hayır,,,Eşyasız,,,,,,Izmir
"<strong content=""5500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.500.000 TL</strong>",19 Kasım 2024,120,130m²,3+1,1,4,1,26-30 arası,İkinci El,Kombi (Doğalgaz),,,Boş,Hayır,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,Ara Kat,Izmir
"<strong content=""6750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.750.000 TL</strong>",19 Kasım 2024,125,135m²,3+1,2,4,3,0,Sıfır,Kombi (Doğalgaz),,,Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,Ara Kat,Izmir
"<strong content=""10000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">10.000.000 TL</strong>",19 Kasım 2024,300,323m²,9+4,4,3,Müstakil,26-30 arası,İkinci El,Klima,,,Kiracılı,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,,Izmir
"<strong content=""10470000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">10.470.000 TL</strong>",19 Kasım 2024,330,350m²,5+1,1,3,,4,İkinci El,Klima,,,Mülk Sahibi,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,Tripleks,Izmir
"<strong content=""6350000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.350.000 TL</strong>",19 Kasım 2024,145,160m²,3+1,1,6,Yüksek Giriş,21-25 arası,,Kombi (Doğalgaz),0  TL  (aylık),1  TL  (aylık),Mülk Sahibi,Hayır,,,Eşyasız,,,,,,Izmir
"<strong content=""13300000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">13.300.000 TL</strong>",19 Kasım 2024,153,180m²,3+1,3,3,,0,Sıfır,Yerden Isıtma,0  TL  (aylık),0  TL  (aylık),Boş,Hayır,Kat Mülkiyeti,,Sadece Beyaz Eşya,Kat Mülkiyeti,Danışman,,,Tripleks,Izmir
"<strong content=""18950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">18.950.000 TL</strong>",19 Kasım 2024,236,400m²,3+1,3,10,Yüksek Giriş,6-10 arası,,Merkezi Sistem (Isı Payı Ölçer),0  TL  (aylık),1.200  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,Bahçe Dubleksi,Izmir
"<strong content=""3500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.500.000 TL</strong>",19 Kasım 2024,135,150m²,3+1,1,6,5,26-30 arası,,Klima,0  TL  (aylık),50  TL  (aylık),Mülk Sahibi,Hayır,,,Eşyasız,,,,,Ara Kat,Izmir
"<strong content=""6350000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.350.000 TL</strong>",19 Kasım 2024,100,125m²,4+1,2,3,Müstakil,16-20 arası,,Soba (Kömür),0  TL  (aylık),200  TL  (aylık),Boş,Evet,,,Eşyalı (Mobilyalı),,,,,Tripleks,Izmir
"<strong content=""3100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.100.000 TL</strong>",19 Kasım 2024,65,75m²,2+1,1,4,3,4,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Kiracılı,Evet,Kat Mülkiyeti,,,Kat Mülkiyeti,,,,,Izmir
"<strong content=""2650000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.650.000 TL</strong>",19 Kasım 2024,50,58m²,1+1,1,4,2,6-10 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Hayır,,,Eşyalı (Mobilyalı),,,,,Ara Kat,Izmir
"<strong content=""5350000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.350.000 TL</strong>",19 Kasım 2024,90,120m²,4+2,2,2,Müstakil,16-20 arası,İkinci El,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,,,,,,Dubleks,Izmir
