Fiyat,İlan Tarihi,Net m²,Brüt m²,Oda Sayısı,Banyo Sayısı,Binadaki Kat Sayısı,Bulunduğu Kat,Bina Yaşı,Yapının Durumu,Isıtma Tipi,Kira Getirisi,Aidat,Kullanım Durumu,Krediye Uygun,Tapu Durumu,Görüntülü Ev Gezintisi,Mobilya Durumu,Tapu Durumu,Kimden,Parsel,Ada,Konut Şekli,Sehir
"<strong content=""14000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">14.000.000 TL</strong>",11 Aralık 2024,120,220m²,3+1,2,4,1,5,,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""9000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.000.000 TL</strong>",11 Aralık 2024,135,150m²,4+1,2,4,4,5,,Kombi (Doğalgaz),,,Mülk Sahibi,Evet,,,,,,,,,Istanbul
"<strong content=""9500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.500.000 TL</strong>",12 Aralık 2024,,,,,,,,,,,,,Hayır,,,,,,9871,,,Istanbul
"<strong content=""32000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">32.000.000 TL</strong>",12 Aralık 2024,,,,,,,6-10 arası,İkinci El,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""18500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">18.500.000 TL</strong>",11 Aralık 2024,110,145m²,3+1,2,10-20 arası,7,,Sıfır,Merkezi Sistem (Isı Payı Ölçer),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""3200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.200.000 TL</strong>",12 Aralık 2024,90,110m²,3+1,1,3,3,6-10 arası,İkinci El,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""2380000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.380.000 TL</strong>",12 Aralık 2024,90,110m²,2+1,2,4,Bahçe katı,16-20 arası,,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""5500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.500.000 TL</strong>",12 Aralık 2024,71,81m²,2+1,1,6,2,,,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""2250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.250.000 TL</strong>",12 Aralık 2024,100,110m²,3+1,2,5,4,26-30 arası,,Kombi (Doğalgaz),,,Kiracılı,Hayır,,,,,,,,,Istanbul
"<strong content=""3550000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.550.000 TL</strong>",12 Aralık 2024,,,,,,,,,,,,,Hayır,,,,,,12,571,,Istanbul
"<strong content=""3650000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.650.000 TL</strong>",12 Aralık 2024,100,120m²,2+1,1,5,Ara Kat,,Sıfır,Kombi (Doğalgaz),20.000  TL  (aylık),200  TL  (aylık),Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""6500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.500.000 TL</strong>",11 Aralık 2024,85,93m²,2+1,1,5,5,40 ve üzeri,İkinci El,Merkezi Sistem,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Zilliyet,,,Zilliyet,,,,,Istanbul
"<strong content=""5900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.900.000 TL</strong>",11 Aralık 2024,90,110m²,2+1,1,7,4,4,,Kombi (Doğalgaz),,800  TL  (aylık),Mülk Sahibi,Evet,,,,,,,,,Istanbul
"<strong content=""21000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">21.000.000 TL</strong>",12 Aralık 2024,107,140m²,3+1,2,8,8,,Sıfır,Kombi (Doğalgaz),100.000  TL  (aylık),,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""110000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">110.000.000 TL</strong>",12 Aralık 2024,,,,,,,,,,,,,Hayır,,,,,,18,1448,,Istanbul
"<strong content=""2050000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.050.000 TL</strong>",11 Aralık 2024,42,,,,4,,,,Yok,,,Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""11900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">11.900.000 TL</strong>",12 Aralık 2024,85,100m²,3+1,1,10-20 arası,Ara Kat,6-10 arası,İkinci El,Kombi (Doğalgaz),50.000  TL  (aylık),,Kiracılı,Evet,,,,,,32,3189,Tek Kat,Istanbul
"<strong content=""5900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.900.000 TL</strong>",11 Aralık 2024,95,110m²,3+1,1,9,1,4,,Kombi (Doğalgaz),,375  TL  (aylık),Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""5500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.500.000 TL</strong>",11 Aralık 2024,80,90m²,2+1,1,10,6,5,,Kombi (Doğalgaz),,,Kiracılı,Hayır,,,,,,,,,Istanbul
"<strong content=""2900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.900.000 TL</strong>",12 Aralık 2024,85,95m²,2+1,1,7,2,3,İkinci El,Kombi (Doğalgaz),,,Kiracılı,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""4950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.950.000 TL</strong>",11 Aralık 2024,105,115m²,3+1,1,4,2,5,,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""4400000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.400.000 TL</strong>",11 Aralık 2024,90,110m²,2+1,1,3,3,4,,Kombi (Doğalgaz),,,Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""4400000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.400.000 TL</strong>",11 Aralık 2024,75,85m²,2+1,1,4,Yüksek Giriş,16-20 arası,,Kombi (Doğalgaz),,,Mülk Sahibi,Evet,,,,,,,,,Istanbul
"<strong content=""3300000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.300.000 TL</strong>",11 Aralık 2024,50,60m²,1+1,1,4,Yüksek Giriş,5,,Kombi (Doğalgaz),,,Mülk Sahibi,Evet,,,,,,,,,Istanbul
"<strong content=""3250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.250.000 TL</strong>",11 Aralık 2024,105,115m²,3+1,1,3,Yüksek Giriş,26-30 arası,,Kombi (Doğalgaz),,,Boş,Hayır,,,,,,,,,Istanbul
"<strong content=""3250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.250.000 TL</strong>",11 Aralık 2024,70,78m²,2+1,1,9,Yüksek Giriş,11-15 arası,,Kombi (Doğalgaz),,400  TL  (aylık),Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""4400000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.400.000 TL</strong>",11 Aralık 2024,70,80m²,2+1,1,10,1,4,,Merkezi Sistem (Isı Payı Ölçer),,,Mülk Sahibi,Evet,,,,,,,,,Istanbul
"<strong content=""7950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.950.000 TL</strong>",11 Aralık 2024,195,210m²,5+1,2,10-20 arası,13,11-15 arası,,Kombi (Doğalgaz),,,Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""5850000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.850.000 TL</strong>",11 Aralık 2024,120,140m²,3+1,2,4,4,5,,Kombi (Doğalgaz),,,Mülk Sahibi,Evet,,,,,,,,,Istanbul
"<strong content=""7500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.500.000 TL</strong>",11 Aralık 2024,105,115m²,3+1,1,4,2,26-30 arası,,Kombi (Doğalgaz),,500  TL  (aylık),Mülk Sahibi,Evet,,,,,,,,,Istanbul
"<strong content=""4250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.250.000 TL</strong>",11 Aralık 2024,80,100m²,2+1,1,5,Yüksek Giriş,21-25 arası,,Kombi (Doğalgaz),,550  TL  (aylık),Boş,Hayır,,,,,,,,,Istanbul
"<strong content=""2600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.600.000 TL</strong>",11 Aralık 2024,85,100m²,2+1,1,6,Bahçe katı,21-25 arası,,Kombi (Doğalgaz),,150  TL  (aylık),Kiracılı,Hayır,,,,,,,,,Istanbul
"<strong content=""3700000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.700.000 TL</strong>",11 Aralık 2024,65,80m²,1+1,1,5,Yüksek Giriş,4,,Kombi (Doğalgaz),,300  TL  (aylık),Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""5800000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.800.000 TL</strong>",11 Aralık 2024,160,175m²,3+1,2,10,1,11-15 arası,,Kombi (Doğalgaz),,750  TL  (aylık),Mülk Sahibi,Evet,,,,,,,,,Istanbul
"<strong content=""6250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.250.000 TL</strong>",11 Aralık 2024,87,100m²,2+1,1,5,3,11-15 arası,,Kombi (Doğalgaz),,250  TL  (aylık),Mülk Sahibi,Evet,,,,,,,,,Istanbul
"<strong content=""2850000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.850.000 TL</strong>",11 Aralık 2024,90,105m²,2+1,1,5,Bahçe katı,26-30 arası,,Kombi (Doğalgaz),,100  TL  (aylık),Mülk Sahibi,Hayır,,,,,,,,,Istanbul
"<strong content=""6000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.000.000 TL</strong>",11 Aralık 2024,70,90m²,2+1,1,10-20 arası,2,1,,Merkezi Sistem (Isı Payı Ölçer),,750  TL  (aylık),Boş,Hayır,,,,,,,,,Istanbul
"<strong content=""6000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.000.000 TL</strong>",11 Aralık 2024,70,90m²,2+1,1,10-20 arası,15,1,,Merkezi Sistem (Isı Payı Ölçer),,750  TL  (aylık),Boş,Hayır,,,,,,,,,Istanbul
"<strong content=""2960000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.960.000 TL</strong>",11 Aralık 2024,75,85m²,2+1,1,4,Bahçe katı,16-20 arası,,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""4150000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.150.000 TL</strong>",11 Aralık 2024,75,90m²,2+1,1,5,3,5,,Kombi (Doğalgaz),,250  TL  (aylık),Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""7750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.750.000 TL</strong>",11 Aralık 2024,115,125m²,3+1,2,5,1,,,Kombi (Doğalgaz),,600  TL  (aylık),Boş,Evet,,,,,,,,,Istanbul
"<strong content=""6200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.200.000 TL</strong>",11 Aralık 2024,115,130m²,3+1,1,4,1,11-15 arası,,Kombi (Doğalgaz),,200  TL  (aylık),Boş,Evet,,,,,,,,,Istanbul
"<strong content=""8750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.750.000 TL</strong>",11 Aralık 2024,115,125m²,3+1,2,5,3,,,Kombi (Doğalgaz),,500  TL  (aylık),Boş,Hayır,,,,,,,,,Istanbul
"<strong content=""85000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">85.000.000 TL</strong>",12 Aralık 2024,,,,,,,,,,,,,Evet,Müstakil Parsel,,,Müstakil Parsel,Danışman,20,59,,Istanbul
"<strong content=""4400000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.400.000 TL</strong>",11 Aralık 2024,125,135m²,3+1,1,5,Bahçe katı,16-20 arası,,Kombi (Doğalgaz),,150  TL  (aylık),Mülk Sahibi,Evet,,,,,,,,,Istanbul
"<strong content=""450000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">450.000 TL</strong>",12 Aralık 2024,,,,,,,,,,,,,Hayır,,,,,,8,126,,Istanbul
"<strong content=""17000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">17.000.000 TL</strong>",11 Aralık 2024,185,210m²,3+1,2,10,1,16-20 arası,İkinci El,Kombi (Doğalgaz),80.000  TL  (aylık),4.500  TL  (aylık),Mülk Sahibi,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""6500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.500.000 TL</strong>",11 Aralık 2024,85,93m²,2+1,1,5,5,36-40 arası,İkinci El,Merkezi Sistem,50.000  TL  (aylık),150  TL  (aylık),Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""5950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.950.000 TL</strong>",11 Aralık 2024,130,155m²,4+1,1,6,3,31-35 arası,,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""25500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">25.500.000 TL</strong>",11 Aralık 2024,250,324m²,4+2,3,4,4,21-25 arası,,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""9450000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.450.000 TL</strong>",11 Aralık 2024,110,125m²,3+1,1,8,2,40 ve üzeri,İkinci El,Merkezi Sistem,,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""4350000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.350.000 TL</strong>",11 Aralık 2024,130,135m²,3+1,2,4,1,5,İkinci El,Kombi (Doğalgaz),,,Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,Ara Kat,Istanbul
"<strong content=""4750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.750.000 TL</strong>",11 Aralık 2024,70,100m²,2+1,1,8,Yüksek Giriş,31-35 arası,,Merkezi Sistem (Isı Payı Ölçer),,,Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""6250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.250.000 TL</strong>",11 Aralık 2024,66,86m²,2+1,1,5,Bahçe katı,5,,Kombi (Doğalgaz),,,Boş,Hayır,,,,,,,,,Istanbul
"<strong content=""16950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">16.950.000 TL</strong>",11 Aralık 2024,190,245m²,4+1,2,3,3,26-30 arası,,Kombi (Doğalgaz),,1  TL  (aylık),Mülk Sahibi,Evet,,,,,,,,,Istanbul
"<strong content=""5000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.000.000 TL</strong>",11 Aralık 2024,80,100m²,2+1,1,4,2,31-35 arası,,Kombi (Doğalgaz),,,Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""17850000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">17.850.000 TL</strong>",11 Aralık 2024,140,150m²,3+1,2,5,3,26-30 arası,,Merkezi Sistem,,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""5800000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.800.000 TL</strong>",11 Aralık 2024,90,110m²,3+1,1,4,2,31-35 arası,,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""2000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.000.000 TL</strong>",11 Aralık 2024,100,120m²,2+1,1,6,4,26-30 arası,İkinci El,Kombi (Doğalgaz),20.000  TL  (aylık),,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""3000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.000.000 TL</strong>",11 Aralık 2024,58,65m²,2+1,1,4,2,36-40 arası,İkinci El,Kombi (Doğalgaz),,,Mülk Sahibi,Evet,,,,,,61,1746,Tek Kat,Istanbul
"<strong content=""13900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">13.900.000 TL</strong>",10 Aralık 2024,85,110m²,2+1,2,8,6,0,Sıfır,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,,,,,,,Istanbul
"<strong content=""10500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">10.500.000 TL</strong>",11 Aralık 2024,160,180m²,3+1,2,5,4,11-15 arası,,Kombi (Doğalgaz),,,Mülk Sahibi,Evet,,,,,,,,,Istanbul
"<strong content=""40000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">40.000.000 TL</strong>",11 Aralık 2024,318,400m²,6+2,5,3,,,Sıfır,Kombi (Doğalgaz),,,Boş,Evet,,,,,,1719,,Tripleks,Istanbul
"<strong content=""6400000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.400.000 TL</strong>",12 Aralık 2024,80,121m²,2+1,1,20 ve üzeri,20 ve üzeri,11-15 arası,İkinci El,Kombi (Doğalgaz),25.000  TL  (aylık),2.800  TL  (aylık),Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""6100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.100.000 TL</strong>",11 Aralık 2024,110,125m²,3+1,2,4,3,5,,Kombi (Doğalgaz),,200  TL  (aylık),Boş,Evet,,,,,,,,,Istanbul
"<strong content=""4400000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.400.000 TL</strong>",11 Aralık 2024,65,95m²,2+1,1,10-20 arası,Ara Kat,6-10 arası,İkinci El,Merkezi Sistem (Isı Payı Ölçer),30.000  TL  (aylık),,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""45000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">45.000.000 TL</strong>",12 Aralık 2024,,,,,,,,,,,,,Hayır,,,,,,,,,Istanbul
"<strong content=""6800000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.800.000 TL</strong>",11 Aralık 2024,57,70m²,2+1,1,5,Yüksek Giriş,26-30 arası,İkinci El,Kombi (Doğalgaz),35.000  TL  (aylık),650  TL  (aylık),Boş,Hayır,,,,,,,,Tek Kat,Istanbul
"<strong content=""8250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.250.000 TL</strong>",11 Aralık 2024,65,75m²,2+1,1,5,Yüksek Giriş,5,,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""38000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">38.000.000 TL</strong>",11 Aralık 2024,165,200m²,4+1,1,3,Bahçe katı,31-35 arası,,Kombi (Doğalgaz),,,Mülk Sahibi,Evet,,,,,,,,,Istanbul
"<strong content=""15000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">15.000.000 TL</strong>",11 Aralık 2024,160,170m²,3+1,2,5,1,31-35 arası,İkinci El,Merkezi Sistem,50.000  TL  (aylık),,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""17000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">17.000.000 TL</strong>",11 Aralık 2024,150,165m²,3+1,1,5,3,26-30 arası,İkinci El,Merkezi Sistem,70.000  TL  (aylık),,Boş,Evet,,,,,,34,1183,Tek Kat,Istanbul
"<strong content=""51400000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">51.400.000 TL</strong>",11 Aralık 2024,130,140m²,3+1,1,6,6,40+,Second Hand,Combi Boiler (Natural Gas),150.000  TL  (aylık),,Occupied By Property Owner,Yes,,,,,,27,156,Tek Kat,Istanbul
"<strong content=""4900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.900.000 TL</strong>",12 Aralık 2024,127,135m²,3+1,1,4,2,36-40 arası,İkinci El,Kombi (Doğalgaz),30.000  TL  (aylık),150  TL  (aylık),Mülk Sahibi,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""6600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.600.000 TL</strong>",11 Aralık 2024,120,140m²,3+1,1,4,Ara Kat,36-40 arası,İkinci El,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""2600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.600.000 TL</strong>",11 Aralık 2024,60,70m²,2+1,1,4,Bahçe katı,11-15 arası,,Kombi (Doğalgaz),,250  TL  (aylık),Boş,Evet,,,,,,,,,Istanbul
"<strong content=""5000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.000.000 TL</strong>",11 Aralık 2024,138,150m²,3+1,1,2,4,16-20 arası,İkinci El,Kombi (Doğalgaz),35.000  TL  (aylık),2.000  TL  (aylık),Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""450000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">450.000.000 TL</strong>",13 Aralık 2024,,,,,,,,,,,,,Evet,,,,,,,,,Istanbul
"<strong content=""4000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.000.000 TL</strong>",11 Aralık 2024,120,247m²,3+1,1,4,3,21-25 arası,,Kombi (Doğalgaz),,100  TL  (aylık),Mülk Sahibi,Evet,,,,,,,,,Istanbul
"<strong content=""4000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.000.000 TL</strong>",11 Aralık 2024,90,108m²,2+1,1,4,2,11-15 arası,İkinci El,Kombi (Doğalgaz),28.000  TL  (aylık),1.750  TL  (aylık),Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""2100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.100.000 TL</strong>",11 Aralık 2024,85,95m²,2+1,1,5,Yüksek Giriş,26-30 arası,İkinci El,Kombi (Doğalgaz),15.000  TL  (aylık),,Kiracılı,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""4850000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.850.000 TL</strong>",11 Aralık 2024,130,150m²,3+1,1,4,3,11-15 arası,,Kombi (Doğalgaz),,100  TL  (aylık),Mülk Sahibi,Evet,,,,,,,,,Istanbul
"<strong content=""7250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.250.000 TL</strong>",11 Aralık 2024,55,77m²,2+1,2,10,1,3,Sıfır,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""14000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">14.000.000 TL</strong>",10 Aralık 2024,180,200m²,4+2,4,4,4,0,,Klima,0  TL  (aylık),250  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Istanbul
"<strong content=""4990000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.990.000 TL</strong>",10 Aralık 2024,80,95m²,2+1,1,4,1,21-25 arası,,,0  TL  (aylık),250  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Istanbul
"<strong content=""7250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.250.000 TL</strong>",10 Aralık 2024,95,115m²,3+1,1,4,3,0,,,0  TL  (aylık),250  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Istanbul
"<strong content=""3650000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.650.000 TL</strong>",10 Aralık 2024,85,100m²,2+1,1,4,2,26-30 arası,,,0  TL  (aylık),250  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Istanbul
"<strong content=""8800000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.800.000 TL</strong>",10 Aralık 2024,95,120m²,3+1,2,4,3,0,,,0  TL  (aylık),300  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Istanbul
"<strong content=""6850000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.850.000 TL</strong>",10 Aralık 2024,80,95m²,2+1,1,4,3,0,,Klima,0  TL  (aylık),250  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Istanbul
"<strong content=""5750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.750.000 TL</strong>",10 Aralık 2024,80,95m²,2+1,1,4,Yüksek Giriş,0,,Klima,0  TL  (aylık),250  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Istanbul
"<strong content=""7500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.500.000 TL</strong>",10 Aralık 2024,80,90m²,2+1,2,4,2,0,,,0  TL  (aylık),200  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Istanbul
"<strong content=""5450000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.450.000 TL</strong>",10 Aralık 2024,80,95m²,2+1,1,3,Yüksek Giriş,31-35 arası,,,0  TL  (aylık),200  TL  (aylık),Kiracılı,Evet,,,Eşyasız,,,,,,Istanbul
"<strong content=""3490000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.490.000 TL</strong>",10 Aralık 2024,85,100m²,2+1,1,5,3,26-30 arası,,,0  TL  (aylık),100  TL  (aylık),Kiracılı,Evet,,,Eşyasız,,,,,,Istanbul
"<strong content=""2875000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.875.000 TL</strong>",10 Aralık 2024,90,100m²,2+1,2,5,3,21-25 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),150  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,,Istanbul
"<strong content=""5500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.500.000 TL</strong>",10 Aralık 2024,80,95m²,2+1,1,3,Yüksek Giriş,26-30 arası,,Klima,0  TL  (aylık),200  TL  (aylık),Kiracılı,Evet,,,Eşyasız,,,,,,Istanbul
"<strong content=""4900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.900.000 TL</strong>",10 Aralık 2024,60,75m²,2+1,1,4,1,0,,,0  TL  (aylık),250  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Istanbul
"<strong content=""4350000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.350.000 TL</strong>",10 Aralık 2024,95,115m²,3+1,1,5,Yüksek Giriş,31-35 arası,,,0  TL  (aylık),150  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Istanbul
"<strong content=""6250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.250.000 TL</strong>",10 Aralık 2024,120,135m²,3+1,1,4,Yüksek Giriş,6-10 arası,,,0  TL  (aylık),200  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Istanbul
"<strong content=""6250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.250.000 TL</strong>",10 Aralık 2024,80,95m²,2+1,1,4,1,0,,,0  TL  (aylık),250  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Istanbul
"<strong content=""8300000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.300.000 TL</strong>",10 Aralık 2024,95,110m²,3+1,2,5,1,0,,,0  TL  (aylık),250  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Istanbul
"<strong content=""5750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.750.000 TL</strong>",10 Aralık 2024,80,90m²,2+1,1,5,Yüksek Giriş,0,,,0  TL  (aylık),250  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Istanbul
